,Name,Cuisine_Type,Rating,Review_Count
4206,O.K. Sarria,['American'],3.5,91
4207,Lalan's,['Spanish'],4.5,14
4208,"La Tagliatella CC La Maquinista, Barcelona","['Italian', 'Pizza']",3.5,284
4209,Pink Cakes,"['Venezuelan', 'South American']",5.0,10
4210,Bella Venezia,['Italian'],5.0,102
4211,Lindt Plaza Cataluna,['$$ - $$$'],4.5,20
4212,Tierra de Trufa,"['French', 'Mediterranean']",4.0,76
4213,Cal Barrera,"['Italian', 'Pizza']",4.5,18
4214,Harry's BCN,['Italian'],3.5,133
4215,Wynwood Cafe,['Mediterranean'],4.5,17
4216,La Cervesera Artesana,"['Bar', 'Pub']",4.0,189
4217,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
4218,Rakumi Restaurant,"['Japanese', 'Sushi']",3.5,127
4219,The Benedict Lab,"['European', 'Cafe']",4.5,18
4220,Corner Bar,"['Cafe', 'European']",4.0,80
4221,Potstot,['Catalan'],4.5,14
4222,Txapela Paseo de Gracia - Aragon,"['Bar', 'Mediterranean']",3.5,540
4223,Bivac,"['Italian', 'Mediterranean']",5.0,3
4224,Velada,"['European', 'Spanish']",4.5,9
4225,La Popular,"['Mediterranean', 'European']",4.5,21
4226,Ramen Shifu,['Japanese'],4.5,9
4227,Merendero Tradicio,"['Spanish', 'Mediterranean']",4.5,13
4228,Restaurante Japones Ogura,"['Japanese', 'Sushi']",3.5,341
4229,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
4230,Taberna Andalussa,"['Mediterranean', 'Spanish']",4.5,15
4231,Deleit Sushi,"['Japanese', 'Sushi']",4.0,63
4232,La Tropa Sant Andreu,['Fast Food'],3.5,98
4233,Aquarella,['Spanish'],4.0,43
4234,Caliu Restaurant,"['Spanish', 'French']",4.0,61
4235,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
4236,Rec Comtal 21,"['Bar', 'Cafe']",4.5,18
4237,Rufian,"['Brew Pub', 'American']",4.5,36
4238,Bar El Paraiso Vip,['$$ - $$$'],4.5,18
4239,Picadera Gourmet,"['Latin', 'International']",5.0,11
4240,Sushi Nori,[],4.5,12
4241,Restaurant Junca,"['Bar', 'Grill']",5.0,7
4242,Les Dues Sicilies - Princesa,"['Italian', 'Pizza']",4.5,23
4243,Deja Vu Restaurant,"['Mediterranean', 'Spanish']",4.0,49
4244,Bar Pontevedra Restaurante,"['Spanish', 'Mediterranean']",4.0,27
4245,Pacific Fusio’,"['International', 'Mediterranean']",4.5,24
4246,Dionissos,"['Mediterranean', 'European']",4.0,66
4247,YUBI Barcelona,"['French', 'Japanese']",4.0,15
4248,The Fish & Chips Shop Gluten Free,"['Seafood', 'Fast Food']",5.0,10
4249,Frankfurt's de Pedralbes,['Fast Food'],4.0,92
4250,La Bodega del Milanes WineBar&Charcuteria,"['Italian', 'Wine Bar']",4.5,28
4251,Zia Carolina,[],4.5,10
4252,Ruar Street Food,[],4.5,13
4253,Jay's Japanese,['Japanese'],5.0,54
4254,Bivac,"['Italian', 'Mediterranean']",5.0,3
4255,Mana Restaurant,"['Mediterranean', 'Spanish']",4.5,16
4256,Come Come,"['Seafood', 'Mediterranean']",3.5,122
4257,CAFETERIA LOS 4 VIENTOS,"['Bar', 'Cafe']",3.5,94
4258,Leche de Tigre,"['Peruvian', 'Latin']",4.0,56
4259,Feel Good Bistro,"['Bar', 'Cafe']",5.0,7
4260,YUBI Barcelona,"['French', 'Japanese']",4.0,15
4261,Lennox the Pub,['Pub'],4.0,107
4262,MaMuseBARcelona,['$'],5.0,8
4263,Granja la Catalana,"['Mediterranean', 'European']",4.0,38
4264,El Apeadero,"['European', 'Spanish']",4.0,52
4265,La Sangucheria,"['Peruvian', 'Mediterranean']",4.0,37
4266,Bella Venezia,['Italian'],5.0,102
4267,Bar Cugat,"['Spanish', 'Mediterranean']",4.0,23
4268,Restobar la Ronda,['Mediterranean'],5.0,12
4269,Meson O Antoxo do Caurel,"['Diner', 'Spanish']",4.5,27
4270,Restaurante Leones,"['Spanish', 'Mediterranean']",3.5,119
4271,Bar Llacuna,['Spanish'],4.5,29
4272,Jay's Japanese,['Japanese'],5.0,54
4273,Maria Castana,"['Spanish', 'Mediterranean']",4.0,45
4274,L’Anima del Vi,"['Wine Bar', 'Spanish']",4.0,42
4275,Els Pollos de Llull,"['Mediterranean', 'Spanish']",3.5,151
4276,Restaurante Pico de Gallo,"['Mexican', 'Healthy']",4.0,36
4277,Parking Pita,['$'],4.0,17
4278,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
4279,Quatre Coses,"['Bar', 'Spanish']",4.0,31
4280,Restaurante Pacific,"['Spanish', 'Mediterranean']",4.5,21
4281,Le Petit 58,"['Bar', 'Cafe']",4.5,16
4282,Diagonal 301 Restaurant,"['Mediterranean', 'European']",3.5,111
4283,Piccolo,['Spanish'],4.0,31
4284,Restaurant Junca,"['Bar', 'Grill']",5.0,7
4285,Qui lo sa?,['Mediterranean'],4.5,14
4286,Restaurante Nuestra Brasa Garibaldi,"['Grill', 'Steakhouse']",4.5,20
4287,Bodega Echa Paya,"['Spanish', 'Wine Bar']",4.0,50
4288,La.margui,"['Healthy', 'Catalan']",4.0,37
4289,Cent % BurgerBar,"['Bar', 'Fast Food']",4.0,109
4290,Malaysian Street Delights,"['Chinese', 'Asian']",5.0,22
4291,Bivac,"['Italian', 'Mediterranean']",5.0,3
4292,La Cantinita de Blai,"['Mediterranean', 'European']",4.5,12
4293,La Revolta,"['Spanish', 'Mediterranean']",4.5,16
4294,Xerta Tapas Bar,"['Spanish', 'Mediterranean']",4.0,39
4295,Bar Viu,"['Brew Pub', 'Mediterranean']",4.5,29
4296,Bar Restaurante Smith,"['American', 'Mediterranean']",4.0,28
4297,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
4298,Sal Mar,"['Mediterranean', 'European']",3.5,481
4299,Masaya,"['Lebanese', 'Middle Eastern']",4.5,24
4300,Andele L'illa Diagonal,"['Mexican', 'Latin']",3.5,160
4301,Pizza City Bcn,"['Pizza', 'Italian']",4.5,12
4302,Piper's Tavern,"['Bar', 'Mediterranean']",3.5,123
4303,YUBI Barcelona,"['French', 'Japanese']",4.0,15
4304,Botega Cala del Vermut,['Mediterranean'],4.0,84
4305,La Pubilla del Taulat,"['Spanish', 'Mediterranean']",3.5,127
4306,Los Inmortales,"['Italian', 'Mediterranean']",3.5,97
4307,Viena Diagonal Mar,"['Cafe', 'Fast Food']",3.5,74
4308,CACHO,"['International', 'Mediterranean']",4.0,21
4309,Jay's Japanese,['Japanese'],5.0,54
4310,Aranega,"['Spanish', 'Mediterranean']",3.5,130
4311,Avenida Corrientes,"['Latin', 'Pizza']",4.0,26
4312,Chang Feng,"['Chinese', 'Asian']",4.5,21
4313,Los Hermanos Cerveseria Restaurant,"['Filipino', 'Asian']",4.0,45
4314,Triptic,"['Mediterranean', 'Spanish']",4.0,57
4315,Bella Venezia,['Italian'],5.0,102
4316,Match from Scratch,"['Italian', 'Pizza']",5.0,12
4317,The Little Kitchen,['$$ - $$$'],4.5,23
4318,Cantoni,"['Mediterranean', 'Spanish']",3.5,82
4319,Piel De Gallina,"['American', 'Mediterranean']",4.0,21
4320,Casa Marcelino - El Rincon del Vino,"['Spanish', 'Mediterranean']",4.0,73
4321,makis,"['Sushi', 'Asian']",4.5,78
4322,4 Capellans Restaurant Terrassa,"['Spanish', 'Mediterranean']",4.0,60
4323,El Pati,"['Mediterranean', 'Spanish']",4.0,78
4324,Rovi Tapas Bar & Restaurant,"['Mediterranean', 'Spanish']",4.0,33
4325,Restaurant Bar Vall,"['Mediterranean', 'Spanish']",3.5,87
4326,Loft Brunch,[],4.5,13
4327,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
4328,makis,"['Sushi', 'Asian']",4.5,78
4329,Bar Bodega Montse,"['Spanish', 'Wine Bar']",4.5,17
4330,Five Guys,"['American', 'Fast Food']",3.5,78
4331,La flor de Canela,"['Peruvian', 'South American']",4.0,38
4332,Pizza Emporio,"['Italian', 'Pizza']",3.5,367
4333,Wino,"['Chinese', 'Asian']",4.0,45
4334,Malaysian Street Delights,"['Chinese', 'Asian']",5.0,22
4335,Mezza,['Mediterranean'],4.0,28
4336,Blossh Burger Factory,[],5.0,9
4337,Kwai-Kwai,"['Japanese', 'Sushi']",4.0,39
4338,La Padrina Restaurant,['Spanish'],4.5,18
4339,La Antigua,"['Deli', 'Mediterranean']",4.0,28
4340,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
4341,Pizza Que?,"['Italian', 'Pizza']",4.0,50
4342,La Quesera,"['French', 'Spanish']",4.0,50
4343,Casa Pages,"['Spanish', 'Mediterranean']",4.0,68
4344,JALISCO...no te rajes,['Mexican'],4.0,36
4345,Khan Kaffrun,"['Lebanese', 'Middle Eastern']",4.0,34
4346,Jay's Japanese,['Japanese'],5.0,54
4347,La Cevicheria Barra Peruana,"['Peruvian', 'Latin']",4.0,47
4348,Bornet cafe,"['Cafe', 'Spanish']",4.0,70
4349,Mogollon's,[],5.0,8
4350,Restaurante Quiroga,['$'],4.0,51
4351,Libertine,"['Bar', 'European']",3.5,96
4352,YUBI Barcelona,"['French', 'Japanese']",4.0,15
4353,Caputxes,"['Mediterranean', 'European']",3.5,397
4354,La Llar del Pa Torrat,['Spanish'],4.0,28
4355,Bar Timon,['Spanish'],4.5,20
4356,Restaurante Pizzeria La Toscana,"['Pizza', 'Mediterranean']",3.5,82
4357,Chatelet Bar,['Bar'],3.5,104
4358,Bivac,"['Italian', 'Mediterranean']",5.0,3
4359,Restaurant Casa Da Fonte,"['Mediterranean', 'Spanish']",4.0,33
4360,Gelateria Palau,['Italian'],4.5,19
4361,Buenas Migas Plaza Espanya,"['Cafe', 'Fast Food']",3.5,113
4362,A Vocados,"['Mediterranean', 'Pizza']",4.0,42
4363,Bubbolitas BCN - Bubble Tea Bar,['$'],4.0,57
4364,Bella Venezia,['Italian'],5.0,102
4365,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
4366,Tapazia,"['European', 'Street Food']",5.0,8
4367,La Rouge,"['Fusion', 'Mediterranean']",4.0,45
4368,Bar Estel,"['Spanish', 'Mediterranean']",5.0,11
4369,Rooftop Restaurant Bar El Sueno de Picasso,"['Bar', 'Spanish']",3.5,59
4370,Yamane,"['Japanese', 'Sushi']",4.0,54
4371,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
4372,"La Tagliatella Av/ Diagonal, 431, Barcelona","['Italian', 'Pizza']",3.5,160
4373,Fucsia restaurant,"['Mediterranean', 'European']",3.5,216
4374,Restaurant Truiteria La Ceba,"['Spanish', 'Mediterranean']",3.5,90
4375,Bar Restaurant Placa Pedro,"['Italian', 'Indian']",4.5,20
4376,TerraVino BCN,"['Wine Bar', 'Spanish']",4.5,21
4377,Bivac,"['Italian', 'Mediterranean']",5.0,3
4378,Punt Del Pla,"['Mediterranean', 'Spanish']",4.5,23
4379,Barrigo Bar Vermut i Tapes,"['Spanish', 'Mediterranean']",4.5,16
4380,Nagano Restaurante Japones,"['Japanese', 'Sushi']",4.0,59
4381,La Nova Farga,"['Mediterranean', 'Spanish']",4.5,14
4382,Hamburguesa Nostra,['Fast Food'],3.5,181
4383,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
4384,Asado hamburguesas,[],5.0,7
4385,Uniko,['Chinese'],4.5,11
4386,Mediterranean Original,"['Mediterranean', 'Pizza']",4.0,64
4387,La Chitarra,"['Italian', 'Mediterranean']",4.5,23
4388,Ostras Thierry,['Seafood'],4.5,17
4389,La Cervesera Artesana,"['Bar', 'Pub']",4.0,189
4390,Restaurant Sise,"['Spanish', 'Mediterranean']",4.0,40
4391,Bar les Cascades,"['Cafe', 'Spanish']",4.0,21
4392,La Cova D'horta,['Spanish'],4.5,30
4393,The Hip Fish - Eixample,"['Japanese', 'Healthy']",4.0,34
4394,Las Fadas Bar Rhums & Mojitos,"['Bar', 'Pub']",4.5,28
4395,Jay's Japanese,['Japanese'],5.0,54
4396,Pollo Azul,"['Latin', 'Peruvian']",4.5,27
4397,Luz cafe,"['Italian', 'Cafe']",4.5,15
4398,Restaurant Musee Maritime,"['European', 'Spanish']",4.0,72
4399,Patara Bar,[],5.0,8
4400,All Sin,['European'],5.0,13
4401,YUBI Barcelona,"['French', 'Japanese']",4.0,15
4402,Bella Venezia,['Italian'],5.0,102
4403,Las Muns P. Sant Joan,"['Spanish', 'Street Food']",4.5,10
4404,"La Tagliatella Ausias March, Barcelona","['Italian', 'Pizza']",3.5,117
4405,La Flor De Barcelona,['Mediterranean'],5.0,8
4406,Sinla,['Korean'],4.5,17
4407,A Terra Mia,['Italian'],5.0,11
4408,Jay's Japanese,['Japanese'],5.0,54
4409,El Trece Rock Bar,['Bar'],5.0,16
4410,La Nonna Delia,['Mediterranean'],4.5,14
4411,Churreria J. Balsells,['$'],4.0,23
4412,Blaumari,"['Spanish', 'Barbecue']",4.5,17
4413,Contratapa,"['Mediterranean', 'Spanish']",4.5,13
4414,Bivac,"['Italian', 'Mediterranean']",5.0,3
4415,Bar Ri Sarria,"['Bar', 'Mediterranean']",3.5,172
4416,Sunrise Doner Kebab,['Fast Food'],4.5,24
4417,Ugarit Gracia,['$'],4.0,25
4418,Bodega Iturre,['Spanish'],4.5,20
4419,La Braseria del Portus,"['Steakhouse', 'Mediterranean']",3.5,135
4420,Malaysian Street Delights,"['Chinese', 'Asian']",5.0,22
4421,Kumana - Wild Arepas,"['Venezuelan', 'South American']",5.0,8
4422,Isla Negra,"['Filipino', 'Mediterranean']",5.0,8
4423,Tataki Ramen,"['Japanese', 'Asian']",4.0,17
4424,Urania Boat Restaurant,"['Mediterranean', 'Catalan']",5.0,8
4425,Copeta,"['Spanish', 'Bar']",4.0,40
4426,YUBI Barcelona,"['French', 'Japanese']",4.0,15
4427,COAC Restaurant,"['Mediterranean', 'Spanish']",4.0,35
4428,Restaurant Hydrogen,"['Fusion', 'Mediterranean']",4.0,43
4429,El Pescadito Frito,"['Seafood', 'Mediterranean']",3.5,97
4430,D. Fenix Sushi,"['Japanese', 'Sushi']",4.5,25
4431,La Branqueta,['Japanese'],5.0,10
4432,Restaurant Junca,"['Bar', 'Grill']",5.0,7
4433,Bar Monterrey,"['Bar', 'Spanish']",4.0,25
4434,LaBar - Laundry Bar,['Cafe'],4.5,14
4435,Restaurant Cantero,"['International', 'Venezuelan']",4.5,16
4436,Casa Joana,"['Spanish', 'Mediterranean']",4.0,83
4437,Hideout Burger,"['American', 'Fast Food']",5.0,7
4438,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
4439,Malaysian Street Delights,"['Chinese', 'Asian']",5.0,22
4440,Goiko - Passeig de Sant Joan 58,"['American', 'Spanish']",3.5,436
4441,Celler Florida,"['Mediterranean', 'Spanish']",4.5,24
4442,Il Fuoco Pizzeria,"['Pizza', 'Italian']",4.0,58
4443,L'Autentic,"['Mediterranean', 'Spanish']",4.5,21
4444,Bar El Roure,"['Mediterranean', 'Spanish']",3.5,138
4445,Bivac,"['Italian', 'Mediterranean']",5.0,3
4446,Pizzeria San Marino,"['Pizza', 'Italian']",3.5,67
4447,Three Marks Coffee,[],4.5,9
4448,Chens Pizza,"['Pizza', 'European']",5.0,9
4449,Arenas De Barcelona Gran Via,['Spanish'],4.0,43
4450,Baladi,"['Lebanese', 'Mediterranean']",4.5,16
4451,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
4452,Bar Restaurant Phi,"['Chinese', 'Asian']",4.0,16
4453,Chinese Garden,"['Asian', 'Chinese']",4.0,24
4454,New York Burger,"['American', 'Barbecue']",4.5,11
4455,Bar Guajiro,"['Mediterranean', 'Spanish']",4.0,23
4456,Aylo apats i degustacio,"['Spanish', 'Mediterranean']",4.5,21
4457,makis,"['Sushi', 'Asian']",4.5,78
4458,Restaurant Nurivan,"['Mediterranean', 'Spanish']",4.0,33
4459,CLDC,['Asian'],3.5,101
4460,Restaurante Cabaneros,"['Mediterranean', 'Spanish']",3.5,90
4461,Kiwi Kitchen,"['Healthy', 'New Zealand']",5.0,11
4462,Bar Marina,"['Bar', 'Mediterranean']",4.0,38
4463,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
4464,Mi Burrito y Yo,"['Mediterranean', 'European']",3.0,737
4465,Hinichi Ramen,['Japanese'],5.0,9
4466,Verde Amore,"['Italian', 'Cafe']",5.0,9
4467,La Tanqueta Coffee Shop,"['Healthy', 'Venezuelan']",5.0,12
4468,Crep Nova,"['Pizza', 'Mediterranean']",3.5,293
4469,Veganashi - Sushi Vegano,"['Japanese', 'Asian']",5.0,23
4470,Nobuko Sushi & Cocktail Bar,"['Japanese', 'Sushi']",4.0,81
4471,Bar Delirium Tapas,"['Spanish', 'Bar']",4.0,23
4472,Mos Art Restaurant,"['Mediterranean', 'American']",3.5,83
4473,Restaurante Amal,"['Moroccan', 'Mediterranean']",4.0,19
4474,Daijiro Soba,['Japanese'],4.5,14
4475,Restaurant Junca,"['Bar', 'Grill']",5.0,7
4476,Jay's Japanese,['Japanese'],5.0,54
4477,BiancoNoir Bistrot,"['Italian', 'French']",4.5,24
4478,Punta Romana,"['Italian', 'Mediterranean']",4.0,27
4479,Restaurante Taste & Japones,"['Japanese', 'Asian']",4.0,31
4480,52 Cafe,"['Mediterranean', 'Spanish']",4.5,15
4481,La Santa Tapa,"['Spanish', 'Mediterranean']",4.0,20
4482,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
4483,Sale e Pepe,"['Italian', 'Pizza']",4.0,36
4484,Mama's Corner,"['Healthy', 'Bar']",4.5,27
4485,Belbo Dos Besos,"['Italian', 'Mediterranean']",3.5,103
4486,ArteSana Bio,['Mediterranean'],4.5,18
4487,Sitake Ya,"['Japanese', 'Asian']",3.5,163
4488,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
4489,T3 Bar Restaurant,"['Mediterranean', 'Spanish']",4.0,48
4490,Ami Manera,"['Mediterranean', 'Spanish']",4.5,15
4491,Meson Solsona,"['Mediterranean', 'Spanish']",4.5,22
4492,Bar Rosso,['$$ - $$$'],4.0,29
4493,NOW - Not Only Wine,"['Mediterranean', 'European']",3.5,177
4494,YUBI Barcelona,"['French', 'Japanese']",4.0,15
4495,Inti and Chaska,"['Peruvian', 'South American']",4.0,22
4496,Baroz Arroceria con Vistas,"['Bar', 'Spanish']",4.0,48
4497,La Bendita,"['Cafe', 'Catalan']",4.0,15
4498,Menudo Ba-Bar,"['Italian', 'International']",4.0,33
4499,La font de les muses,"['Spanish', 'Mediterranean']",3.5,66
4500,Veganashi - Sushi Vegano,"['Japanese', 'Asian']",5.0,23
4501,La Parra,"['Spanish', 'Bar']",4.0,25
4502,L'Indret de Semon,['Mediterranean'],4.0,45
4503,Lizarran,"['Mediterranean', 'Spanish']",3.5,213
4504,Pebre Vermell,"['Mediterranean', 'Spanish']",4.0,35
4505,Julius Poblenou,"['Mediterranean', 'Spanish']",4.5,10
4506,Bivac,"['Italian', 'Mediterranean']",5.0,3
4507,Burret's,"['Mexican', 'Healthy']",4.0,33
4508,Bao Bar,['Asian'],3.5,105
4509,Olivia Garden restaurant,"['Mediterranean', 'Spanish']",4.0,49
4510,Fo Bar,['Spanish'],4.0,25
4511,Gracia Qualitat,"['Bar', 'Spanish']",4.0,83
4512,Bella Venezia,['Italian'],5.0,102
4513,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
4514,Gerbard,"['Mediterranean', 'Spanish']",4.5,26
4515,Melocoton Vegan Burger,"['Healthy', 'American']",5.0,10
4516,Bronzo,"['Italian', 'Pizza']",4.5,15
4517,Vermuteria Trencalos,['Mediterranean'],4.0,29
4518,Cata Born by Catacroquet,"['Spanish', 'Fusion']",4.5,12
4519,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
4520,La font de la Sagrera,['Spanish'],4.0,34
4521,Vins & teka,"['European', 'International']",4.5,19
4522,Sweet & Flower,['European'],4.5,12
4523,Taoyaca Japon,"['Japanese', 'Sushi']",4.5,17
4524,Balcony Restaurante Checo,"['Mediterranean', 'Venezuelan']",5.0,11
4525,Bella Venezia,['Italian'],5.0,102
4526,La Contrasenya,"['Mediterranean', 'Fusion']",4.5,23
4527,Bar Ninoska,"['Peruvian', 'South American']",4.0,56
4528,Bar Restaurante Platinium,['Caribbean'],4.5,15
4529,La Violeta vinos naturales,"['Mediterranean', 'European']",4.0,36
4530,La Fonda,"['Seafood', 'Spanish']",4.0,39
4531,Monster Sushi - Girona 68,"['Japanese', 'Asian']",5.0,12
4532,L'Esquina Bar,"['Italian', 'American']",5.0,10
4533,Couleur Cafe,['$'],5.0,9
4534,Taberna Bar Restaurant,['Spanish'],4.5,11
4535,Restaurante y Pupuseria Pica Pica,['$'],4.5,28
4536,Bar-Restaurant Sport,"['Mediterranean', 'Spanish']",4.5,19
4537,YUBI Barcelona,"['French', 'Japanese']",4.0,15
4538,Frankfurt Pedralbes II,"['European', 'Fast Food']",3.5,157
4539,Lamian Barcelona,"['Japanese', 'Chinese']",4.5,23
4540,Pizzerica,"['Italian', 'Pizza']",4.5,23
4541,Alapar,"['Mediterranean', 'Japanese Fusion']",4.5,9
4542,Restaurante Notifixis,['Mediterranean'],3.5,83
4543,Bivac,"['Italian', 'Mediterranean']",5.0,3
4544,La Distributrice Real and Healthy Food,"['Japanese', 'Mediterranean']",4.0,43
4545,Sushi Y Bentou,"['Japanese', 'Sushi']",4.5,15
4546,"Bodega L""Antiga Carboneria",['Wine Bar'],5.0,17
4547,Kuyi,"['Japanese', 'Sushi']",4.0,21
4548,Fisterra Bar,"['Mediterranean', 'Spanish']",3.5,85
4549,Jay's Japanese,['Japanese'],5.0,54
4550,Monster Sushi - Girona 68,"['Japanese', 'Asian']",5.0,12
4551,Niji,['$'],4.5,12
4552,Celler Miquel,"['Spanish', 'Mediterranean']",4.5,16
4553,Pastisseria Lis Barcelona - Pere Camps,['Cafe'],4.5,13
4554,La Tortola,"['Fast Food', 'Spanish']",4.5,11
4555,Tocca Ristorante,"['Italian', 'Pizza']",3.0,577
4556,Bella Venezia,['Italian'],5.0,102
4557,Sandwichez,['Cafe'],3.5,66
4558,Pizzeria Alson,"['Pizza', 'Italian']",4.5,14
4559,A' Kaskarla Mercat de la Boqueria,['$'],4.0,25
4560,Pronto Pizza,"['Indian', 'Spanish']",4.5,21
4561,Pizza Del Sortidor Hostafranc,"['Italian', 'Pizza']",4.0,27
4562,Bivac,"['Italian', 'Mediterranean']",5.0,3
4563,L'Escopinya i el Cuco,['Spanish'],4.5,14
4564,El Cargolet,"['Mediterranean', 'European']",3.5,167
4565,La Lonja,['Spanish'],3.5,53
4566,Udon Som Multiespai,"['Japanese', 'Asian']",4.0,27
4567,O'Barquino,"['Mediterranean', 'Spanish']",4.0,47
4568,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
4569,Tetas y Sopa,"['Spanish', 'Bar']",4.5,15
4570,Nou Xupito,"['Argentinean', 'Spanish']",4.5,15
4571,Forn de Pa Vilamala,"['Cafe', 'Fast Food']",5.0,13
4572,Porto Novo Barcellona,"['Mediterranean', 'Spanish']",4.0,63
4573,El Raco de Corcega,"['Pizza', 'Mediterranean']",3.5,95
4574,YUBI Barcelona,"['French', 'Japanese']",4.0,15
4575,Frankfurt Rosellon,"['Mediterranean', 'Fast Food']",4.5,19
4576,Priscilla Cafe,['$'],4.5,9
4577,Touche Beach Garden,['$$ - $$$'],4.0,143
4578,Restaurante Jiaozi,"['Chinese', 'Asian']",4.5,14
4579,El Timonel,"['Mediterranean', 'Spanish']",3.5,84
4580,Restaurant Junca,"['Bar', 'Grill']",5.0,7
4581,BarLaBota,['Spanish'],4.5,21
4582,L'Anxoveta de Sants,['Spanish'],4.0,21
4583,Lekker Cafe Barcelona,"['Cafe', 'American']",4.0,28
4584,Oia Sushi,"['Japanese', 'Sushi']",4.0,18
4585,La Bella Istanbul,"['Turkish', 'Mediterranean']",4.0,63
4586,La Cervesera Artesana,"['Bar', 'Pub']",4.0,189
4587,Casa Bangla,"['Indian', 'Bangladeshi']",4.5,5
4588,L'Escamarla Restaurant,"['Spanish', 'Seafood']",3.0,753
4589,Casa De Comidas Buenavista,"['Bar', 'Mediterranean']",4.5,10
4590,Restaurante Navia,"['European', 'Spanish']",3.5,163
4591,Bodedebo Forn Cafeteria,"['Italian', 'American']",4.0,27
4592,Delimed,"['Mediterranean', 'Italian']",5.0,12
4593,YUBI Barcelona,"['French', 'Japanese']",4.0,15
4594,La Taqueria de c/ Sardenya,"['Mexican', 'European']",4.0,42
4595,Bodega Montferry,"['Spanish', 'Mediterranean']",4.0,97
4596,El Guajolote,[],5.0,6
4597,Cafe Roslin,"['Spanish', 'Cafe']",4.5,23
4598,Que Bo,"['Fast Food', 'International']",4.5,30
4599,Fan Dim Sum,"['Chinese', 'Asian']",4.5,51
4600,LomoBajo,"['Grill', 'Steakhouse']",3.5,84
4601,Horno Santa Madrona,"['Austrian', 'European']",4.5,14
4602,El Boulevard,"['Steakhouse', 'Mediterranean']",4.0,20
4603,Frescco Casp,['European'],3.5,66
4604,Bar Oliva,"['Mediterranean', 'Spanish']",4.5,19
4605,makis,"['Sushi', 'Asian']",4.5,78
4606,Mirch Indian Garito,"['Indian', 'Street Food']",4.0,14
4607,Forn Teixido,"['Cafe', 'Mediterranean']",4.5,13
4608,Restaurante La Grotte,"['Mediterranean', 'Spanish']",4.5,14
4609,Starbucks Sagrada Familia,['Cafe'],3.5,124
4610,El Pibe,"['German', 'Fast Food']",3.5,116
4611,Sushi Yoi,"['Japanese', 'Sushi']",5.0,1
4612,Casa Tejada,"['Mediterranean', 'Spanish']",4.0,44
4613,Can Coca,"['Mediterranean', 'Spanish']",4.0,23
4614,Can Rito,"['Bar', 'Mediterranean']",4.5,7
4615,"La Paelleria, Paellas & Tapas","['Spanish', 'Catalan']",4.0,19
4616,Saona Aribau,"['Mediterranean', 'European']",3.5,89
4617,Bivac,"['Italian', 'Mediterranean']",5.0,3
4618,El Bandarra Taperia,"['Mediterranean', 'Spanish']",3.5,152
4619,Paraiso Oriental,"['Chinese', 'Asian']",4.0,48
4620,Bar Lorenzo,"['Mediterranean', 'Spanish']",4.0,19
4621,El Perro Sportsbar - Pasarela gastronomica,"['German', 'European']",4.0,58
4622,Azimuth Rooftop Bar,"['Bar', 'Spanish']",4.0,16
4623,Bella Venezia,['Italian'],5.0,102
4624,YUBI Barcelona,"['French', 'Japanese']",4.0,15
4625,taverna la bauxa,"['Spanish', 'Mediterranean']",4.0,52
4626,Yoku Ramen,"['Japanese', 'Sushi']",4.0,25
4627,Morralet,"['Mediterranean', 'Spanish']",4.5,9
4628,La Bodega Mediterranea,"['Wine Bar', 'Spanish']",4.5,15
4629,Avocados,"['Mediterranean', 'Pizza']",3.5,82
4630,Bella Venezia,['Italian'],5.0,102
4631,Daniel Cafe,['Spanish'],4.0,55
4632,Charrua's Aribau,['Mediterranean'],4.5,15
4633,Dolceta 2,"['Mediterranean', 'Spanish']",3.5,87
4634,Maiz Pelao,"['South American', 'Colombian']",4.5,14
4635,Tapa de China,"['Chinese', 'Asian']",4.0,40
